Table 4：领券后15天内使用预测结果,,,
用户ID,优惠券ID,领取优惠券日期,领券后15天内使用预测
1584317,9983,20160718,0.010972602
3433850,13602,20160723,0.040967498
3043706,3949,20160702,0.007313428
1063613,13602,20160730,0.160378956
1784765,13602,20160729,0.041342822
2395514,13602,20160706,0.04127799
5315316,13602,20160725,0.029364259
3051386,13602,20160725,0.040903229
4100474,13602,20160719,0.017254426
1788605,13602,20160723,0.040903229
1660349,11986,20160716,0.051093417
2668922,13602,20160703,0.04127799
3850106,10418,20160711,0.010595426
1794749,13602,20160711,0.030123974
3464570,3429,20160713,0.07284646
4307700,13602,20160727,0.040967498
3466106,13602,20160704,0.04930722
7209720,13602,20160713,0.017093885
7209720,10438,20160728,0.028809602
901599,13602,20160725,0.025151737
901599,10438,20160725,0.027945353
901599,10418,20160731,0.017626456
5904120,3429,20160704,0.061082757
640479,13602,20160706,0.024750777
5388024,13602,20160726,0.024750777
1806014,10168,20160723,0.030013597
1347518,9983,20160714,0.007773407
6963960,8059,20160718,0.08300851
6963960,3429,20160722,0.103895183
2961788,2978,20160726,0.032373756
1415870,1023,20160716,0.07992635
1415870,13602,20160705,0.051427837
1091774,9983,20160729,0.013824694
1091774,13602,20160725,0.045914514
3625340,3197,20160704,0.212770668
1682366,13602,20160725,0.040903229
2316668,13602,20160728,0.024885539
612447,8181,20160718,0.076104592
2450300,14,20160714,0.056888959
7265016,13181,20160714,0.083036062
777183,9983,20160725,0.007730577
777183,13602,20160711,0.040903229
2848124,9983,20160716,0.010990381
2848124,613,20160716,0.07509182
2849660,13602,20160706,0.024167026
2459516,13602,20160726,0.041342822
2593148,2978,20160729,0.021507006
2593148,10418,20160711,0.016527377
2464124,1079,20160728,0.038214018
747231,8059,20160703,0.08300851
1042143,2978,20160728,0.023666436
2333564,8059,20160728,0.075554833
2333564,13602,20160723,0.017156521
617055,9983,20160726,0.012441945
3911036,8059,20160731,0.09707052
749151,13602,20160723,0.017121411
749151,2978,20160713,0.032077132
6785784,8012,20160720,0.031296252
881247,10418,20160712,0.016527377
1633982,10438,20160701,0.037574678
1700030,2601,20160722,0.028350016
4976376,8059,20160704,0.09363346
4976376,3429,20160714,0.060094985
884703,4961,20160731,0.042181375
4063100,13602,20160711,0.040967498
2762108,2978,20160723,0.025096186
2762108,1808,20160728,0.010782697
2762108,6928,20160728,0.011181326
1018335,13602,20160725,0.040903229
1018335,10438,20160712,0.034581578
4214520,13602,20160706,0.030171839
1643966,3429,20160728,0.103895183
1840574,8059,20160713,0.08300851
1840574,3429,20160713,0.081180889
3815804,13602,20160726,0.030123974
5796600,11472,20160731,0.037330911
1514942,13602,20160712,0.024885539
6328056,13602,20160726,0.040903229
6598392,13602,20160721,0.041342822
6598392,9983,20160729,0.015352213
5550840,13602,20160713,0.040903229
857823,13602,20160703,0.017254426
857823,8059,20160717,0.074345841
1520318,13602,20160711,0.024167026
2258300,13602,20160726,0.030123974
5305080,13602,20160718,0.03401186
728799,1904,20160723,0.048086752
2917244,9983,20160724,0.007773407
2917244,13602,20160727,0.176660277
1983422,13602,20160724,0.051348037
3705212,13693,20160704,0.311752751
893919,3992,20160709,0.098614132
1723070,13602,20160705,0.040903229
2138492,8059,20160710,0.060195958
2138492,9983,20160701,0.012666545
2138492,13602,20160725,0.041619955
6122232,13320,20160730,0.069110364
1924286,3429,20160714,0.103895183
1924286,13602,20160715,0.017156521
1204670,1914,20160729,0.087723021
3198332,10438,20160704,0.034581578
3198332,10418,20160703,0.012142713
5876472,3780,20160709,0.034581578
2285948,3429,20160701,0.118458061
2285948,8059,20160701,0.097389466
1342910,11799,20160715,0.024842752
1804223,5224,20160722,0.611892252
2964350,13602,20160729,0.040967498
1746623,13602,20160728,0.040903229
1616063,10418,20160703,0.012142713
3497342,785,20160726,0.490814688
3497342,785,20160726,0.490814688
2718590,13602,20160731,0.030123974
5448444,4277,20160728,0.071642537
3517310,9983,20160722,0.010972602
3517310,13602,20160723,0.040903229
1103807,13602,20160726,0.030232887
2472830,13602,20160724,0.048759979
2089151,3429,20160705,0.118458061
2089151,13602,20160703,0.051348037
7310076,13602,20160711,0.024840761
1566911,9149,20160720,0.05714901
1566911,9983,20160707,0.013722982
3004286,9983,20160728,0.011241315
3004286,13602,20160728,0.040903229
5239548,9983,20160722,0.015460644
4459260,8059,20160722,0.062240567
6308604,9983,20160715,0.013722982
6308604,3429,20160731,0.081180889
3027326,9983,20160710,0.007743144
2111870,8059,20160706,0.094944617
2111870,3429,20160729,0.072081946
1778879,1808,20160702,0.010782697
1778879,6500,20160702,0.087754511
1778879,6928,20160702,0.011181326
1256639,13535,20160706,0.082634106
1259711,3429,20160704,0.094914729
1194431,13602,20160725,0.048071458
3176318,9983,20160705,0.007730577
1462463,13602,20160730,0.040903229
3457406,11799,20160713,0.051506746
1991615,13602,20160721,0.040967498
2282366,13602,20160730,0.030123974
6406908,9983,20160712,0.010972602
1210559,13602,20160725,0.040967498
39950,13602,20160725,0.040967498
39950,9983,20160705,0.01221187
18959,10438,20160714,0.028809602
241816,13602,20160726,0.040903229
241816,10438,20160715,0.028809602
96396,8059,20160710,0.062240567
96396,3429,20160722,0.061082757
303664,3095,20160716,0.188175419
80028,9983,20160721,0.011259524
80028,13602,20160720,0.040967498
804192,13602,20160720,0.040967498
500656,13602,20160728,0.051348037
386032,13602,20160705,0.040903229
62606,1298,20160729,0.068463359
33950,13602,20160726,0.017254426
33950,10438,20160718,0.028500061
2304896,13602,20160706,0.024750777
370096,13535,20160708,0.094005175
1002720,10438,20160721,0.0642854
40166,8306,20160727,0.038597869
3750272,3903,20160722,0.090382521
28283,3992,20160723,0.034442533
46334,9149,20160725,0.043441108
113148,10418,20160705,0.019908019
144472,13602,20160726,0.04127799
1942208,9983,20160719,0.018697502
1942208,8059,20160705,0.083167298
1942208,3429,20160721,0.061308604
80460,8151,20160710,0.148835574
26267,3429,20160706,0.118458061
201976,10418,20160706,0.019995218
201976,3992,20160728,0.171363994
485872,11894,20160717,0.037352931
485872,11894,20160710,0.037352931
29351,2106,20160705,0.030228888
29351,8059,20160719,0.094944617
1158080,13602,20160729,0.040903229
4894464,13602,20160727,0.030232887
4903680,13602,20160702,0.11492771
38318,13602,20160722,0.040967498
30443,3429,20160706,0.118458061
125868,9288,20160714,0.136431262
125868,8975,20160716,0.10908307
125868,8975,20160716,0.10908307
125868,3445,20160728,0.166567163
125868,8975,20160731,0.10908307
7269120,10342,20160710,0.116446646
23291,13602,20160723,0.040903229
23291,9983,20160727,0.011241315
210904,13602,20160726,0.040903229
210904,8059,20160701,0.075409383
210904,3429,20160703,0.072081946
4651776,13602,20160728,0.041342822
4651776,10121,20160719,0.186835623
487408,8059,20160718,0.094944617
487408,3429,20160724,0.081180889
21251,10438,20160719,0.028809602
30467,9983,20160714,0.01866749
125964,2601,20160703,0.016084605
520240,3594,20160720,0.026117252
29447,13602,20160726,0.024750777
29447,8170,20160722,0.068171946
1491392,3992,20160713,0.041268854
227416,5743,20160721,0.180732334
227416,8059,20160729,0.06247041
4657920,13602,20160716,0.017282206
4657920,2002,20160716,0.032128473
3117440,9983,20160701,0.02357387
3117440,10418,20160706,0.019908019
291568,13602,20160703,0.024840761
24371,13602,20160703,0.041554707
1429952,8059,20160713,0.094944617
1429952,3429,20160716,0.061308604
1757888,13602,20160728,0.04127799
23375,3429,20160707,0.071450801
23375,9983,20160702,0.011482408
23375,8059,20160722,0.075058896
682464,8059,20160711,0.128254316
682464,9983,20160711,0.018697502
81228,6134,20160730,0.103895183
308656,13602,20160728,0.040903229
584544,13602,20160723,0.04127799
584544,9983,20160727,0.008640581
25439,13602,20160710,0.040967498
423472,9983,20160712,0.007730577
236440,9983,20160712,0.015184598
114156,10418,20160710,0.008851461
114156,13602,20160717,0.017254426
114156,10438,20160724,0.028500061
126444,12559,20160725,0.196874506
44798,13602,20160706,0.041342822
44798,10438,20160710,0.034212206
292912,7375,20160730,0.051861327
1565120,9983,20160720,0.011241315
1958336,12992,20160714,0.132911519
1304000,9983,20160728,0.007730577
1304000,13602,20160725,0.030123974
5478144,9983,20160725,0.01866749
5478144,5933,20160729,0.094944617
5478144,5933,20160719,0.094944617
18335,6815,20160706,0.152664816
1173440,13602,20160728,0.040903229
750816,3992,20160720,0.018536319
1239488,13602,20160706,0.030171839
1239488,8059,20160719,0.094944617
1239488,3429,20160723,0.103895183
1239488,9983,20160728,0.018697502
4052864,9983,20160711,0.062587179
4052864,8059,20160715,0.094944617
4052864,5933,20160717,0.094944617
4436736,13602,20160717,0.020604866
4436736,8059,20160729,0.086423099
506992,7245,20160723,0.08361733
2225024,13602,20160725,0.030451398
2225024,9983,20160726,0.007816564
2225024,8059,20160713,0.061350429
17387,7083,20160727,0.159228348
4980480,13602,20160711,0.129420886
20483,10438,20160704,0.041304479
20483,13602,20160724,0.024254941
20483,10418,20160702,0.016527377
38918,13602,20160704,0.040903229
45062,9983,20160713,0.015327486
28679,6928,20160716,0.010922822
28679,1808,20160716,0.01066417
30731,10418,20160714,0.009394813
30731,3429,20160706,0.11665775
1445312,9983,20160717,0.015184598
3678080,8059,20160726,0.062240567
3678080,3429,20160726,0.061082757
164440,8059,20160703,0.062240567
164440,3429,20160725,0.061082757
3942272,2197,20160706,0.161759648
1251008,3429,20160706,0.118458061
189208,2978,20160715,0.038867644
189208,10418,20160715,0.019876968
156472,2601,20160702,0.020180202
41174,13602,20160725,0.040903229
156568,940,20160704,0.272852282
156568,940,20160717,0.272852282
156568,940,20160722,0.272852282
156568,5859,20160730,0.233817445
156568,940,20160730,0.272852282
156568,940,20160724,0.272852282
26747,8059,20160717,0.061923389
26747,3429,20160723,0.060518345
164920,1904,20160704,0.037352931
45374,785,20160726,0.101992954
2905472,13602,20160713,0.051348037
2774912,13602,20160729,0.05986944
5812992,9983,20160712,0.020644714
5812992,13602,20160716,0.024750777
222712,10418,20160705,0.019908019
222712,9983,20160701,0.011241315
1520576,10418,20160703,0.019908019
859488,2978,20160727,0.067884496
33254,13602,20160722,0.040903229
61934,13602,20160718,0.017093885
1785536,13602,20160721,0.040903229
239608,10438,20160716,0.033773996
239608,2978,20160725,0.0339973
239608,13602,20160716,0.017093885
51734,9983,20160729,0.010972602
51734,13602,20160726,0.024750777
51734,3429,20160718,0.073735621
51734,8059,20160714,0.075409383
696672,13602,20160717,0.041342822
5573376,2978,20160713,0.032077132
107580,13602,20160724,0.114914264
107580,7501,20160703,0.020171731
57926,13602,20160723,0.040903229
5324544,13602,20160713,0.051348037
35462,7437,20160709,0.112069989
731232,10418,20160706,0.019908019
895200,10418,20160704,0.019908019
5327616,11799,20160719,0.015158161
5327616,708,20160723,0.04919453
39614,1904,20160718,0.033276689
39614,9983,20160706,0.009005316
39614,8012,20160724,0.035990035
99708,13602,20160719,0.040967498
6645504,10418,20160703,0.012148611
366256,4405,20160704,0.052279265
366256,8059,20160705,0.084755288
366256,3429,20160728,0.066863566
863712,13602,20160728,0.017187691
863712,9983,20160713,0.007773407
863712,13320,20160723,0.130221937
2055104,9983,20160724,0.007730577
99996,13602,20160723,0.030123974
249304,785,20160729,0.303366516
249304,13602,20160725,0.030232887
24011,13602,20160713,0.040903229
539616,13602,20160729,0.017093885
539616,10438,20160701,0.037574678
466672,9983,20160727,0.01866749
3340160,13602,20160712,0.067076333
3996032,13602,20160724,0.024750777
3344258,5895,20160711,0.064726528
3611522,12792,20160710,0.081850232
3611522,9523,20160710,0.114009746
3611522,11802,20160710,0.081850232
1675457,8912,20160722,0.0298418
3613058,4405,20160730,0.046503504
3089282,4810,20160727,0.188739534
1938113,13602,20160727,0.040903229
2829698,3429,20160729,0.081336491
2829698,8059,20160731,0.06247041
2829698,13602,20160718,0.024298689
1546433,9983,20160712,0.011259524
4142978,13602,20160722,0.020751436
4142978,8181,20160716,0.057392294
2702210,5874,20160706,0.069771322
5667588,13602,20160724,0.041342822
2008001,13602,20160722,0.04127799
1355201,13602,20160713,0.040903229
3236738,5245,20160716,0.053068749
3236738,5245,20160709,0.053068749
7277316,10438,20160703,0.027945353
7277316,2978,20160727,0.02133961
7277316,13602,20160723,0.033807743
7277316,10418,20160710,0.009459902
3116930,10901,20160716,0.089112476
1362113,13602,20160714,0.114914264
1493441,8,20160728,0.027898721
2083265,10418,20160705,0.019908019
1627841,13602,20160725,0.040903229
2868098,13602,20160721,0.017093885
3130754,13602,20160721,0.040903229
4053890,13602,20160724,0.040776509
3007874,8059,20160723,0.075409383
3407234,10418,20160719,0.008865444
1245377,5520,20160702,0.091588681
1902785,13890,20160730,0.128468952
1902785,4277,20160715,0.033807515
1902785,13890,20160726,0.128468952
1902785,2002,20160717,0.038286387
1117121,10438,20160717,0.037574678
1445825,6928,20160718,0.010922822
1445825,1808,20160718,0.01066417
6834948,3429,20160704,0.061082757
6834948,8059,20160703,0.073721158
6573828,13602,20160729,0.030123974
3944834,8059,20160710,0.068907007
3944834,13602,20160701,0.034821988
2112386,13602,20160717,0.017093885
7111428,13602,20160726,0.133606909
2648450,13602,20160724,0.040903229
5821188,13602,20160711,0.017093885
5821188,2978,20160704,0.032077132
5821188,10438,20160703,0.041304479
2517890,8059,20160704,0.097389466
6619908,8181,20160716,0.041580989
3310466,11799,20160726,0.012059672
3310466,9983,20160729,0.015184598
3310466,8059,20160713,0.08300851
3310466,3429,20160713,0.061082757
1721537,9983,20160716,0.007730577
1721537,13602,20160706,0.040903229
2265986,2601,20160720,0.020180202
1134017,9983,20160710,0.023275757
2051777,13884,20160705,0.141260772
2663810,13602,20160724,0.017093885
5329668,1904,20160702,0.033781388
5329668,12027,20160703,0.033781388
5329668,12027,20160702,0.033781388
2665346,10418,20160705,0.016722583
2665346,2978,20160705,0.024254067
2665346,7375,20160725,0.032412749
2665346,2002,20160725,0.024645831
2665346,12713,20160704,0.061212853
2404226,9983,20160725,0.040015118
3717506,1226,20160709,0.124818592
3063170,10418,20160726,0.008865444
6128388,8059,20160712,0.073721158
6128388,807,20160708,0.151956261
2060225,3429,20160706,0.118458061
3073922,2096,20160730,0.057453911
7197444,4924,20160715,0.073393231
7197444,12713,20160713,0.098480874
3078530,10418,20160707,0.016501509
3997058,13602,20160723,0.040903229
1606082,10418,20160701,0.019876968
1541570,3992,20160723,0.022762819
3612548,6500,20160706,0.403287411
7227144,13571,20160712,0.086346774
7227144,12735,20160714,0.237361202
7227144,1562,20160718,0.115824935
7227144,2081,20160718,0.078011499
1350338,8659,20160726,0.066540736
1350338,1849,20160726,0.130359681
1350338,9306,20160726,0.098062701
970593,11013,20160730,0.156187082
1613762,13602,20160715,0.024750777
6462216,13602,20160729,0.040903229
6462216,9125,20160709,0.121779958
2448260,10438,20160712,0.040080871
2448260,13602,20160712,0.030609246
3498884,4277,20160728,0.021847537
3498884,4741,20160728,0.01667189
1423298,5840,20160702,0.006425079
1423298,5840,20160702,0.006425079
843489,13602,20160713,0.017093885
4913928,3429,20160706,0.073735621
4913928,13602,20160717,0.030123974
4913928,8059,20160701,0.08300851
1950146,13602,20160727,0.054850689
2016194,866,20160715,0.134678918
2016194,866,20160719,0.134678918
2723204,3992,20160731,0.079030756
4034948,6653,20160715,0.031306857
4034948,9967,20160715,0.031306857
648417,11195,20160716,0.042717018
648417,294,20160716,0.040057316
1953986,9983,20160725,0.011303373
1430210,10438,20160726,0.037249241
813537,1808,20160712,0.008318223
813537,6928,20160712,0.008626537
5721864,13602,20160704,0.267238998
3910532,664,20160727,0.062451037
7297800,3992,20160711,0.041268854
1825730,13602,20160706,0.017093885
1368002,13602,20160702,0.040903229
2738564,13602,20160720,0.030232887
2738564,6566,20160707,0.071488141
1501634,3429,20160703,0.180520421
1501634,8059,20160705,0.082004045
4051844,10438,20160710,0.028809602
1765058,8171,20160723,0.26766052
3273092,2002,20160702,0.095774975
3273092,3930,20160718,0.080823908
818529,13602,20160727,0.017093885
1245122,9983,20160710,0.013722982
821601,13602,20160711,0.040903229
855009,9983,20160719,0.010990381
3557252,9983,20160727,0.010972602
3557252,3429,20160711,0.061082757
3557252,8059,20160703,0.094944617
824673,3992,20160731,0.018566124
1125314,9183,20160723,0.155855889
1650626,4727,20160726,0.156303084
1650626,9983,20160725,0.031156463
1650626,13602,20160723,0.041342822
1650626,3429,20160719,0.079869934
1650626,4277,20160729,0.034383413
1650626,8059,20160714,0.07461683
1325762,9983,20160721,0.015184598
2046914,13602,20160714,0.017187691
2046914,9983,20160722,0.011033193
2046914,3429,20160702,0.081336491
4259592,10438,20160717,0.033773996
4259592,13602,20160711,0.024750777
1788866,9983,20160703,0.013722982
5061384,13602,20160704,0.024750777
5586696,10298,20160731,0.029823844
5586696,5760,20160731,0.040559781
1331906,10418,20160711,0.016527377
995169,13602,20160730,0.030123974
1795778,13602,20160706,0.040967498
2059202,12807,20160727,0.356200995
2941316,13602,20160712,0.024205662
2417540,9983,20160702,0.02357387
2417540,13602,20160702,0.051348037
2681732,13602,20160718,0.017349098
1212611,13602,20160724,0.017121411
1737923,8306,20160710,0.084457239
1279427,13602,20160727,0.047671905
1544387,8129,20160729,0.059420957
1481411,11799,20160717,0.012059672
1481411,13602,20160712,0.040903229
5140236,13602,20160706,0.024750777
1879235,2978,20160712,0.023887204
2186630,9983,20160718,0.378450699
2186630,8059,20160729,0.120017837
2711942,4277,20160711,0.026262389
2711942,1298,20160718,0.124327618
2977670,9983,20160723,0.02357387
3768710,13602,20160701,0.030403104
1102019,12061,20160705,0.186294761
1103555,9227,20160730,0.041367748
1103555,3594,20160731,0.031238577
4421388,10438,20160715,0.068446467
3656582,13602,20160731,0.040903229
5745420,8635,20160704,0.776187454
5745420,9983,20160726,0.013580273
5745420,8635,20160707,0.776187454
5745420,8635,20160701,0.776187454
5745420,13602,20160721,0.021069751
2873222,10418,20160720,0.012142713
3277190,9983,20160712,0.020644714
1508291,9983,20160704,0.013947848
1051331,11894,20160731,0.033909936
1051331,1904,20160731,0.033909936
5779212,10418,20160704,0.019876968
5779212,9666,20160723,0.034747962
6848268,7812,20160710,0.027891292
5545740,9983,20160702,0.012144885
1129667,10453,20160721,0.020870658
1129667,8,20160721,0.027898721
1461443,2601,20160704,0.023458436
2143622,9829,20160728,0.038553152
6123276,9983,20160719,0.007816564
4115846,13602,20160728,0.017187691
4115846,1904,20160725,0.08258807
4115846,11894,20160725,0.08258807
1207235,9983,20160731,0.121906776
2415494,13602,20160726,0.040903229
2678150,8499,20160728,0.280692366
2678150,13602,20160713,0.051113399
1864643,10818,20160705,0.217579803
2945414,10418,20160727,0.010872118
2555270,13602,20160703,0.040903229
2555270,10438,20160712,0.041304479
2949512,13602,20160714,0.017093885
966882,13602,20160724,0.030512995
966882,10418,20160702,0.019876968
966882,9983,20160727,0.014094201
2064836,10418,20160704,0.010872118
1346756,1505,20160715,0.077407032
4004744,5067,20160703,0.097144205
370033,10418,20160701,0.016527377
1547204,3299,20160715,0.046402724
709218,13320,20160730,0.093747022
1288388,6233,20160716,0.058233472
2579336,13602,20160705,0.051348037
2187656,2978,20160718,0.023666436
3897224,10418,20160721,0.008865444
1949636,11894,20160721,0.048086752
1949636,11368,20160710,0.104999058
1949636,1904,20160721,0.048086752
389425,13602,20160720,0.030123974
648162,9983,20160727,0.099373472
648162,13602,20160710,0.024254941
943074,10418,20160703,0.019908019
2199944,13602,20160706,0.04127799
2199944,9983,20160720,0.015327486
275569,13602,20160723,0.129761043
616674,9983,20160712,0.010972602
3256712,3992,20160731,0.045528905
1958084,10438,20160704,0.027945353
4687632,8059,20160731,0.083167298
4687632,6390,20160720,0.131950928
4687632,13602,20160717,0.040967498
6524688,4983,20160702,0.261119657
3918728,10438,20160716,0.037174568
276913,8059,20160717,0.073721158
2482568,2234,20160724,0.06071517
3007880,12211,20160725,0.054903898
3007880,12211,20160725,0.054903898
3007880,1092,20160719,0.053108625
3007880,8042,20160725,0.054903898
3007880,8042,20160725,0.054903898
1504196,13602,20160710,0.040903229
1700804,2601,20160706,0.016084605
3795848,13602,20160713,0.040903229
474673,12321,20160719,0.126911228
474673,9983,20160726,0.011282752
474673,13602,20160726,0.030232887
3929480,10418,20160703,0.010612135
376753,13602,20160725,0.040903229
787170,5299,20160731,0.161620193
787170,5299,20160726,0.161620193
787170,5299,20160729,0.161620193
787170,7083,20160726,0.159037873
2499464,13602,20160724,0.040903229
427249,13164,20160724,0.236246027
3812744,10418,20160727,0.008865444
724194,8059,20160715,0.093322807
724194,3429,20160727,0.090599367
724194,13602,20160723,0.060545248
1710788,6329,20160723,0.060964503
1973444,10438,20160705,0.028809602
1973444,13602,20160725,0.024205662
3292040,13602,20160706,0.024750777
3292040,9983,20160721,0.007730577
396145,8059,20160702,0.083167298
1981124,10418,20160717,0.008865444
2390408,5143,20160721,0.069281618
413809,9983,20160726,0.007743144
413809,7747,20160709,0.026133935
3444104,13602,20160726,0.040903229
1263812,3429,20160705,0.118458061
1263812,13602,20160725,0.051348037
894306,13602,20160703,0.040903229
398257,13181,20160722,0.040642791
763746,14016,20160703,0.20342742
763746,5264,20160703,0.030737874
763746,14016,20160706,0.20342742
763746,1079,20160703,0.044895049
1855940,5482,20160720,0.114400508
1595588,11799,20160718,0.01219322
1333700,4277,20160726,0.070281696
4109192,12735,20160717,0.111074977
4109192,12735,20160710,0.111074977
863586,2978,20160715,0.032373756
1334468,7341,20160722,0.048556006
1334468,6233,20160714,0.058233472
3324296,10438,20160702,0.034212206
4816656,13602,20160725,0.030123974
4816656,10438,20160722,0.028809602
481393,13602,20160715,0.017187691
6392592,9983,20160713,0.010495012
6392592,13602,20160712,0.054850689
1468100,3429,20160725,0.079340533
865506,13602,20160702,0.030232887
865506,3429,20160705,0.118458061
432817,8059,20160702,0.075409383
432817,3429,20160702,0.081180889
432817,9983,20160703,0.011241315
1404356,13602,20160720,0.030123974
3726728,8921,20160725,0.037632234
5621520,6574,20160712,0.045271355
3339656,13602,20160726,0.040903229
4127624,2978,20160714,0.024085473
4325136,13602,20160712,0.051427837
4325136,8450,20160723,0.047060535
2067653,10418,20160711,0.012142713
3087242,13602,20160718,0.114914264
5918484,13602,20160723,0.030171839
5918484,8059,20160713,0.094944617
5918484,3429,20160712,0.103895183
2961290,785,20160727,0.134425271
1550021,13602,20160706,0.017121411
4895508,13602,20160723,0.040903229
3372938,3440,20160703,0.061788626
3372938,8994,20160708,0.069155589
2196362,10418,20160705,0.010612135
5709588,13602,20160710,0.024205662
3119498,9983,20160715,0.007730577
3119498,13602,20160723,0.040903229
2466698,13602,20160704,0.040967498
1760453,13602,20160705,0.030123974
1760453,9983,20160728,0.010972602
1303493,1904,20160731,0.037352931
1305029,8012,20160722,0.040384765
4695828,10418,20160710,0.016527377
4695828,10438,20160727,0.034581578
4695828,13602,20160718,0.017093885
4695828,2978,20160724,0.032077132
2348426,13602,20160725,0.030123974
2482058,13602,20160728,0.040903229
1967813,3992,20160716,0.034388133
7350036,13602,20160728,0.040903229
5780244,13602,20160714,0.017282206
6830868,11894,20160729,0.125227828
6830868,1904,20160729,0.125227828
1447109,6199,20160727,0.105382863
6053652,2978,20160716,0.038513888
2635658,11799,20160712,0.014532845
1384133,13602,20160705,0.045538939
3558794,13602,20160719,0.212582069
1386437,13602,20160704,0.030171839
1321157,8059,20160702,0.097389466
4511508,13602,20160725,0.034566218
4094858,2723,20160710,0.060061562
2049221,5464,20160719,0.211532976
7165716,9983,20160728,0.011076301
7171860,13602,20160727,0.040903229
3718538,9983,20160722,0.020644714
5890836,13602,20160718,0.040903229
1342661,11799,20160711,0.014887434
1342661,13602,20160726,0.030123974
1082822,13602,20160712,0.017156521
5379864,9125,20160706,0.095898147
803811,10418,20160710,0.016267812
803811,2978,20160705,0.031087003
803811,13602,20160719,0.022459714
1871558,10418,20160718,0.016527377
3092876,13602,20160727,0.04298753
1546694,9983,20160724,0.011241315
2569100,3142,20160724,0.177225
2569100,3142,20160717,0.177225
1809350,13602,20160727,0.051348037
708195,10418,20160726,0.023709348
2702732,10418,20160704,0.019908019
839907,8901,20160720,0.049728309
4020620,13602,20160715,0.017093885
4020620,6258,20160714,0.217790514
2320268,13602,20160723,0.045538939
679779,2978,20160727,0.038867644
4029836,13602,20160723,0.058298864
5705496,2601,20160726,0.038941491
2725772,13398,20160721,0.023218126
911331,10418,20160725,0.010872118
7029528,785,20160728,0.076587044
6771480,5471,20160706,0.125539305
6771480,5471,20160728,0.125539305
6771480,5471,20160709,0.125539305
3126668,9983,20160716,0.013722982
3126668,9553,20160722,0.105477212
2022854,9983,20160725,0.03283108
2022854,8182,20160704,0.778920519
2091974,9559,20160710,0.048785141
3659660,9983,20160703,0.024103387
3659660,13602,20160724,0.041882526
2350988,10438,20160719,0.028609108
3404684,4827,20160707,0.13139285
6547224,1419,20160708,0.030416841
6547224,8059,20160729,0.09093518
5238552,13602,20160728,0.024453137
1572038,5926,20160708,0.066283056
2228108,13602,20160706,0.024790323
2228108,3429,20160722,0.061082757
2228108,8059,20160714,0.073721158
1442246,13602,20160725,0.071720823
7090968,8059,20160704,0.073863612
592227,9983,20160722,0.011509403
2764172,10438,20160705,0.037574678
2764172,13602,20160721,0.017093885
2243468,6928,20160719,0.012172329
2243468,1808,20160719,0.011738789
1908422,13602,20160721,0.040903229
5014296,13602,20160705,0.040903229
1911494,1298,20160712,0.089646462
1256390,13602,20160729,0.030232887
4771608,13602,20160715,0.040903229
3701132,2978,20160729,0.032077132
1851590,8780,20160722,0.083540296
1984454,2978,20160712,0.020998113
1984454,10418,20160712,0.008865444
2397068,1103,20160729,0.100804675
3576716,11799,20160726,0.012059672
732771,8499,20160720,0.234999964
2801036,13602,20160716,0.017093885
3980684,2978,20160715,0.032077132
3850124,7083,20160727,0.305444392
3850124,5224,20160707,0.305444392
1926854,3780,20160709,0.041304479
1926854,10438,20160711,0.041304479
1926854,13602,20160724,0.030123974
1926854,8291,20160710,0.041304479
1075910,11894,20160710,0.048086752
6147864,2978,20160724,0.032077132
2813324,9881,20160709,0.103622586
2423180,10027,20160709,0.070788016
1999559,13602,20160701,0.040967498
4001678,9125,20160724,0.095717591
2002631,4727,20160716,0.154724663
2009543,785,20160727,0.317868836
2009543,11799,20160719,0.015708559
2709902,9983,20160725,0.009574925
2709902,3429,20160706,0.061082757
2709902,8059,20160715,0.062240567
2709902,13602,20160706,0.017093885
3634574,12211,20160723,0.049703082
3634574,12211,20160723,0.049703082
3634574,8042,20160723,0.049703082
3634574,8042,20160723,0.049703082
2591630,13602,20160722,0.017121411
5977884,10418,20160719,0.012123623
1954247,10418,20160711,0.016501509
1954247,2978,20160718,0.032373756
1890503,4283,20160702,0.033310284
1890503,13602,20160725,0.050716937
4954908,13602,20160722,0.067076333
6527772,13602,20160711,0.051348037
4957980,8059,20160706,0.112651855
4957980,13602,20160723,0.030171839
4957980,3429,20160710,0.073735621
1770695,13602,20160710,0.040967498
1836743,13602,20160724,0.040967498
4997916,10418,20160715,0.016527377
6570780,10418,20160703,0.019908019
1774535,8059,20160707,0.082004045
1774535,3429,20160710,0.060179508
1709255,11799,20160720,0.012173519
1054919,13602,20160714,0.030123974
3685262,13602,20160729,0.024790323
4226844,9829,20160716,0.034233175
4226844,13602,20160713,0.040967498
4226844,9829,20160722,0.034233175
1319879,807,20160714,0.097613951
3559310,13602,20160710,0.040903229
1583303,13602,20160726,0.040967498
1714631,10418,20160720,0.01343574
5550876,13602,20160710,0.030950174
3955598,9793,20160729,0.315810687
3828110,13602,20160713,0.040967498
5569308,13602,20160712,0.030512995
1330631,2601,20160728,0.018410467
3841934,13602,20160725,0.024750777
3841934,4277,20160707,0.026262389
3841934,9983,20160714,0.01866749
5341980,8059,20160731,0.075409383
2808206,5840,20160703,0.010653844
2808206,5840,20160717,0.010653844
2808206,5840,20160725,0.010653844
2808206,5840,20160707,0.010653844
2808206,5840,20160730,0.010653844
